text,label
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBDES task. Getting below error message.Task in EXCEPTN Work Queue, Telephone , Error Message v_return_cd - v_return_textCould not assign connectionsORA- cannot insert NULL into (ASAP.NS_CON_REL_CA_VAL.CA_VALUE) What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBDES task. Getting below error message.Task in EXCEPTN Work Queue, Telephone , Error Messagereturn_textORA- The MSS Exchange is not found on the account. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) TN . Record stuck in NSP queue due to an error. Error is Can' find customer' location. What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) UNABLE TO VALIDATE RECORD  / HWIN MSG ERROR AN ERROR OCCURRED DURING THE CUSTOM PRE VALIDATION PROCEDURE   ORA   THE TN REQUESTED IS ALREADY INSERVICE  HAD DISCONNECTED THIS NUMBER TO REBUILD IT ON FIBER/ PHONE    NEED TO BUILD RECORD FOR .MG FIBER  PLEASE INCLUDE THESE NOTES ON EMAIL   What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELGORD EXCEPTN QUEUE. Error Unable to retrieve Order  from MSShWin Domain Unhandled process exception  com.windstream.mss.exceptions.BusinessException javax.xml.ws.WebServiceException Could not send Message. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) STUCK IN ATMCARP QUEUE -- What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) except queue no way of cancelling psr  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) NO PROVISIONING PLAN TO DISCONNECT IN THE DROP DOWN BOX  What is your MSS Login ID  Customer Acct Number  PSR   ",
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD EXCEPTN QUEUE. Error Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to process item Actiontec -GBOND Product group . Miscellaneous Error Unable to copy item  to the order, the item exists on  different customer..  Error Code Miscellaneous Error Unable to copy item  to the order, the item exists on  different customer.Error Code Unable to process item Actiontec -GBOND Product group . Miscellaneous Error Unable to copy item  to the order, the item exists on  different customer.. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to validate the PSR. Error The CPE was not found on this order. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to find BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to find BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete PCONDES MODASGN QUEUE. Error Physical circuit is not assign to the port. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to find BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBCOMP QUEUE in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD EXCEPTN QUEUE. Error Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to process item Mb/Mb Product group . Miscellaneous Error Unable to copy item  to the order as the Service Item is on another open PSR Order. The Preference to Copy Pending PSR Items is set to No..  Error Code Miscellaneous Error Unable to copy item  to the order as the Service Item is on another open PSR Order. The Preference to Copy Pending PSR Items is set to No.Error Code Unable to process item Mb/Mb Product group . Miscellaneous Error Unable to copy item  to the order as the Service Item is on another open PSR Order. The Preference to Copy Pending PSR Items is set to No.. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD EXCEPTN QUEUE. Error Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to process item Actiontec -VBOND Product group . Miscellaneous Error Unable to copy item  to the order as the Service Item is on another open PSR Order. The Preference to Copy Pending PSR Items is set to No..  Error Code Miscellaneous Error Unable to copy item  to the order as the Service Item is on another open PSR Order. The Preference to Copy Pending PSR Items is set to No.Error Code Unable to process item Actiontec -VBOND Product group . Miscellaneous Error Unable to copy item  to the order as the Service Item is on another open PSR Order. The Preference to Copy Pending PSR Items is set to No.. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete  BBCOMP queue in NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Miscellaneous
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD EXCEPTN QUEUE. Error  One or more required Addresses have not been delegated to NGMSS. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGOCT EXCEPTN QUEUE. Error  Updating in SERV_ITEM tableORA- integrity constraint (ASAP.FK_SERV_ITEM__CIRCUIT) violated - parent key not found. Tn  What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
